version,title,chart,level,bpm,notes,genre,artist
Root,爆ゼニ☆がってんワーカー,HYPER,9,195,993,勤労☆電波,ARM×狐夢想 feat. ななひら
Root,爆ゼニ☆がってんワーカー,ANOTHER,11,195,1391,勤労☆電波,ARM×狐夢想 feat. ななひら
Root,夏の匂い。キミの残像。 ft. Kanae Asaba,NORMAL,4,161,347,Re 90's J-DANCE POP,Xceon
Root,夏の匂い。キミの残像。 ft. Kanae Asaba,HYPER,8,161,777,Re 90's J-DANCE POP,Xceon
Root,夏の匂い。キミの残像。 ft. Kanae Asaba,ANOTHER,10,161,1281,Re 90's J-DANCE POP,Xceon
Root,花冠 feat.Aikapin,NORMAL,6,83～180,513,SOCA,RoughSkreamZ
Root,花冠 feat.Aikapin,HYPER,9,83～180,869,SOCA,RoughSkreamZ
Root,花冠 feat.Aikapin,ANOTHER,11,83～180,1365,SOCA,RoughSkreamZ
HERO,27th style,NORMAL,5,150,593,HIP HOP,"三代目 ""dj TAKA & DAYBREAKERS"""
HERO,27th style,HYPER,9,150,908,HIP HOP,"三代目 ""dj TAKA & DAYBREAKERS"""
HERO,27th style,ANOTHER,11,150,1299,HIP HOP,"三代目 ""dj TAKA & DAYBREAKERS"""
HERO,Advent Infamous,NORMAL,5,150,508,NEO DIGITAL FUTURE,Blacklolita
HERO,Advent Infamous,HYPER,8,150,843,NEO DIGITAL FUTURE,Blacklolita
HERO,Advent Infamous,ANOTHER,11,150,1454,NEO DIGITAL FUTURE,Blacklolita
HERO,AKASHIC BREAK,NORMAL,6,205,633,LAPLACE CORE,"BEMANI Sound Team ""TAG"""
HERO,AKASHIC BREAK,HYPER,10,205,1243,LAPLACE CORE,"BEMANI Sound Team ""TAG"""
HERO,AKASHIC BREAK,ANOTHER,12,205,1823,LAPLACE CORE,"BEMANI Sound Team ""TAG"""
HERO,And-RoiD,NORMAL,4,173,373,J-POP,Fujishiro feat.KNA
HERO,And-RoiD,HYPER,7,173,672,J-POP,Fujishiro feat.KNA
HERO,And-RoiD,ANOTHER,9,173,1008,J-POP,Fujishiro feat.KNA
HERO,Artist,NORMAL,7,165,660,MYSTICAL HARD DANCE,CANVAS feat. Quimar
HERO,Artist,HYPER,10,165,1243,MYSTICAL HARD DANCE,CANVAS feat. Quimar
HERO,Artist,ANOTHER,12,165,1870,MYSTICAL HARD DANCE,CANVAS feat. Quimar
HERO,Backyard Stars,NORMAL,6,175,540,FUTURE BASS,TAKU INOUE
HERO,Backyard Stars,HYPER,9,175,844,FUTURE BASS,TAKU INOUE
HERO,Backyard Stars,ANOTHER,10,175,1155,FUTURE BASS,TAKU INOUE
HERO,BEAT PRISONER,NORMAL,6,155,629,PRIME BIG BEAT,AJURIKA
HERO,BEAT PRISONER,HYPER,9,155,1083,PRIME BIG BEAT,AJURIKA
HERO,BEAT PRISONER,ANOTHER,12,155,1844,PRIME BIG BEAT,AJURIKA
HERO,beatAffection,NORMAL,5,190,524,BEAT MUSIC,ビートまりお
HERO,beatAffection,HYPER,8,190,792,BEAT MUSIC,ビートまりお
HERO,beatAffection,ANOTHER,10,190,1341,BEAT MUSIC,ビートまりお
HERO,Beautiful Harmony (IIDX Mix),NORMAL,5,135,452,PROGRESSIVE TRANCE,Ryu☆
HERO,Beautiful Harmony (IIDX Mix),HYPER,8,135,870,PROGRESSIVE TRANCE,Ryu☆
HERO,Beautiful Harmony (IIDX Mix),ANOTHER,10,135,1246,PROGRESSIVE TRANCE,Ryu☆
HERO,Bow shock!!,NORMAL,4,165,408,JAZZ PIANO TRANCE,Xceon
HERO,Bow shock!!,HYPER,9,165,986,JAZZ PIANO TRANCE,Xceon
HERO,Bow shock!!,ANOTHER,11,165,1566,JAZZ PIANO TRANCE,Xceon
HERO,Calvados Queen,NORMAL,5,220,502,JAZZ ROCK,OSTER project feat. かなたん
HERO,Calvados Queen,HYPER,8,220,777,JAZZ ROCK,OSTER project feat. かなたん
HERO,Calvados Queen,ANOTHER,10,220,1245,JAZZ ROCK,OSTER project feat. かなたん
HERO,Change Yourself,NORMAL,5,155,493,TRANCE,ARM × kradness
HERO,Change Yourself,HYPER,9,155,890,TRANCE,ARM × kradness
HERO,Change Yourself,ANOTHER,11,155,1288,TRANCE,ARM × kradness
HERO,Crank It,NORMAL,4,160,393,BASS HOUSE,Crayvxn
HERO,Crank It,HYPER,7,160,731,BASS HOUSE,Crayvxn
HERO,Crank It,ANOTHER,9,160,1228,BASS HOUSE,Crayvxn
HERO,Dans la nuit de l'éternité,NORMAL,7,244,718,POLONAISE,"BEMANI Sound Team ""レ・度胸兄弟"""
HERO,Dans la nuit de l'éternité,HYPER,10,244,1153,POLONAISE,"BEMANI Sound Team ""レ・度胸兄弟"""
HERO,Dans la nuit de l'éternité,ANOTHER,12,244,1830,POLONAISE,"BEMANI Sound Team ""レ・度胸兄弟"""
HERO,Do What You Want,NORMAL,4,160,352,FUTURE BASS,"BEMANI Sound Team ""SYUNN"""
HERO,Do What You Want,HYPER,7,160,644,FUTURE BASS,"BEMANI Sound Team ""SYUNN"""
HERO,Do What You Want,ANOTHER,10,160,1027,FUTURE BASS,"BEMANI Sound Team ""SYUNN"""
HERO,Double Dribble,NORMAL,6,210,654,FUNKY GABBER,lapix
HERO,Double Dribble,HYPER,10,210,1009,FUNKY GABBER,lapix
HERO,Double Dribble,ANOTHER,12,210,1683,FUNKY GABBER,lapix
HERO,Drop It,NORMAL,6,155,713,DUBSTEP/MMETAL/DJENT,Dazsta
HERO,Drop It,HYPER,9,155,1032,DUBSTEP/MMETAL/DJENT,Dazsta
HERO,Drop It,ANOTHER,11,155,1419,DUBSTEP/MMETAL/DJENT,Dazsta
HERO,Duration,NORMAL,3,180,272,DRUM & BASS,佐野電磁
HERO,Duration,HYPER,6,180,514,DRUM & BASS,佐野電磁
HERO,Duration,ANOTHER,9,180,978,DRUM & BASS,佐野電磁
HERO,EROICA,NORMAL,7,200,703,VERSE,"BEMANI Sound Team ""HERO"""
HERO,EROICA,HYPER,10,200,1193,VERSE,"BEMANI Sound Team ""HERO"""
HERO,EROICA,ANOTHER,12,200,2040,VERSE,"BEMANI Sound Team ""HERO"""
HERO,Everlasting Message,NORMAL,7,230,638,EPIC ORCHESTRA,ぺのれり
HERO,Everlasting Message,HYPER,10,230,1197,EPIC ORCHESTRA,ぺのれり
HERO,Everlasting Message,ANOTHER,12,230,1970,EPIC ORCHESTRA,ぺのれり
HERO,EXCITE,BEGINNER,2,152,166,IIDX EDITION,"Remixed by BEMANI Sound Team ""HuΣeR feat.PON"""
HERO,EXCITE,NORMAL,4,152,415,IIDX EDITION,"Remixed by BEMANI Sound Team ""HuΣeR feat.PON"""
HERO,EXCITE,HYPER,7,152,687,IIDX EDITION,"Remixed by BEMANI Sound Team ""HuΣeR feat.PON"""
HERO,EXCITE,ANOTHER,10,152,1124,IIDX EDITION,"Remixed by BEMANI Sound Team ""HuΣeR feat.PON"""
HERO,fairy cocktail,NORMAL,3,134,230,エレクトロニック/エレクトロニカ/ポップ,Tomggg
HERO,fairy cocktail,HYPER,6,134,559,エレクトロニック/エレクトロニカ/ポップ,Tomggg
HERO,fairy cocktail,ANOTHER,8,134,828,エレクトロニック/エレクトロニカ/ポップ,Tomggg
HERO,Fly Above (Vicissitude Remix),NORMAL,4,180,444,DREAM DRUM'N'BASS,"Remixed by BEMANI Sound Team ""PHQUASE"""
HERO,Fly Above (Vicissitude Remix),HYPER,7,180,778,DREAM DRUM'N'BASS,"Remixed by BEMANI Sound Team ""PHQUASE"""
HERO,Fly Above (Vicissitude Remix),ANOTHER,10,180,1200,DREAM DRUM'N'BASS,"Remixed by BEMANI Sound Team ""PHQUASE"""
HERO,Forgetting Machine,NORMAL,5,174,366,DRUM'N'BASS,TAKU INOUE
HERO,Forgetting Machine,HYPER,8,174,634,DRUM'N'BASS,TAKU INOUE
HERO,Forgetting Machine,ANOTHER,10,174,868,DRUM'N'BASS,TAKU INOUE
HERO,Friction[!]Function,NORMAL,6,150,560,PROGRES BEAT,Feryquitous
HERO,Friction[!]Function,HYPER,9,150,911,PROGRES BEAT,Feryquitous
HERO,Friction[!]Function,ANOTHER,12,150,1634,PROGRES BEAT,Feryquitous
HERO,GHOST,NORMAL,5,150～180,425,FREEFORM HARDCORE,Hommarju
HERO,GHOST,HYPER,8,150～180,767,FREEFORM HARDCORE,Hommarju
HERO,GHOST,ANOTHER,11,150～180,1403,FREEFORM HARDCORE,Hommarju
HERO,GIGA VIOLATE,NORMAL,6,150,565,EDM-DUBSTYLE,Blacklolita
HERO,GIGA VIOLATE,HYPER,8,150,833,EDM-DUBSTYLE,Blacklolita
HERO,GIGA VIOLATE,ANOTHER,11,150,1392,EDM-DUBSTYLE,Blacklolita
HERO,Hold My Hand,NORMAL,5,154,472,MELODIC DANCE MUSIC,"BEMANI Sound Team ""Sota Fujimori"""
HERO,Hold My Hand,HYPER,8,154,855,MELODIC DANCE MUSIC,"BEMANI Sound Team ""Sota Fujimori"""
HERO,Hold My Hand,ANOTHER,10,154,1247,MELODIC DANCE MUSIC,"BEMANI Sound Team ""Sota Fujimori"""
HERO,Horizons of Promise,NORMAL,4,180,476,ALTANATIVE ROCK,"BEMANI Sound Team ""SPIRITUAL RIDE"""
HERO,Horizons of Promise,HYPER,7,180,765,ALTANATIVE ROCK,"BEMANI Sound Team ""SPIRITUAL RIDE"""
HERO,Horizons of Promise,ANOTHER,10,180,1322,ALTANATIVE ROCK,"BEMANI Sound Team ""SPIRITUAL RIDE"""
HERO,Hyper Drive feat. ぷにぷに電機,NORMAL,3,130,335,DANCE POP,パソコン音楽クラブ
HERO,Hyper Drive feat. ぷにぷに電機,HYPER,7,130,775,DANCE POP,パソコン音楽クラブ
HERO,Hyper Drive feat. ぷにぷに電機,ANOTHER,9,130,1000,DANCE POP,パソコン音楽クラブ
HERO,If,NORMAL,5,170,398,FUTURE BASS,Pa's Lam System
HERO,If,HYPER,8,170,689,FUTURE BASS,Pa's Lam System
HERO,If,ANOTHER,10,170,959,FUTURE BASS,Pa's Lam System
HERO,Inferno of Fomalhaut,NORMAL,5,150,523,DJENT STEP,fallen shepherd ft. ricono
HERO,Inferno of Fomalhaut,HYPER,10,150,980,DJENT STEP,fallen shepherd ft. ricono
HERO,Inferno of Fomalhaut,ANOTHER,12,150,1701,DJENT STEP,fallen shepherd ft. ricono
HERO,Infinity Mirror,NORMAL,5,148,436,NEO 90's CINEMATIC TECHNO,Dirty Androids
HERO,Infinity Mirror,HYPER,8,148,709,NEO 90's CINEMATIC TECHNO,Dirty Androids
HERO,Infinity Mirror,ANOTHER,10,148,1164,NEO 90's CINEMATIC TECHNO,Dirty Androids
HERO,Into The Madness,NORMAL,5,155,508,SPOOKY,Yuta Imai
HERO,Into The Madness,HYPER,8,155,821,SPOOKY,Yuta Imai
HERO,Into The Madness,ANOTHER,11,155,1286,SPOOKY,Yuta Imai
HERO,Jetcoaster Windy,NORMAL,4,268,413,GIRLY POP,"BEMANI Sound Team ""dj TAKA"" feat.のの"
HERO,Jetcoaster Windy,HYPER,7,268,722,GIRLY POP,"BEMANI Sound Team ""dj TAKA"" feat.のの"
HERO,Jetcoaster Windy,ANOTHER,10,268,1156,GIRLY POP,"BEMANI Sound Team ""dj TAKA"" feat.のの"
HERO,LASER CRUSTER (IGNITE REMIX),NORMAL,4,174,399,DRUM & BASS / HYBRID TRAP,"Remixed by BEMANI Sound Team ""HuΣeR"""
HERO,LASER CRUSTER (IGNITE REMIX),HYPER,8,174,908,DRUM & BASS / HYBRID TRAP,"Remixed by BEMANI Sound Team ""HuΣeR"""
HERO,LASER CRUSTER (IGNITE REMIX),ANOTHER,12,174,1824,DRUM & BASS / HYBRID TRAP,"Remixed by BEMANI Sound Team ""HuΣeR"""
HERO,Level 2,NORMAL,6,150,484,BIGBEAT / DUBSTEP,Yamato
HERO,Level 2,HYPER,9,150,886,BIGBEAT / DUBSTEP,Yamato
HERO,Level 2,ANOTHER,12,150,1488,BIGBEAT / DUBSTEP,Yamato
HERO,LIGHTNING STRIKES,NORMAL,5,174,471,Hi-GAIN ENERGY,"BEMANI Sound Team ""HuΣeR"""
HERO,LIGHTNING STRIKES,HYPER,9,174,854,Hi-GAIN ENERGY,"BEMANI Sound Team ""HuΣeR"""
HERO,LIGHTNING STRIKES,ANOTHER,12,174,1639,Hi-GAIN ENERGY,"BEMANI Sound Team ""HuΣeR"""
HERO,Like+it!,NORMAL,6,165,541,EUROBEAT,Ryu☆
HERO,Like+it!,HYPER,9,165,885,EUROBEAT,Ryu☆
HERO,Like+it!,ANOTHER,11,165,1197,EUROBEAT,Ryu☆
HERO,Lords Of The Roundtable,NORMAL,6,174,541,PIANO BEAT MUSIC,DJ Mass MAD Izm* feat.REO
HERO,Lords Of The Roundtable,HYPER,10,174,950,PIANO BEAT MUSIC,DJ Mass MAD Izm* feat.REO
HERO,Lords Of The Roundtable,ANOTHER,12,174,1586,PIANO BEAT MUSIC,DJ Mass MAD Izm* feat.REO
HERO,Lost Souls,NORMAL,4,185,358,DARKSTEP,"BEMANI Sound Team ""SYUNN"""
HERO,Lost Souls,HYPER,9,185,857,DARKSTEP,"BEMANI Sound Team ""SYUNN"""
HERO,Lost Souls,ANOTHER,11,185,1236,DARKSTEP,"BEMANI Sound Team ""SYUNN"""
HERO,Matt Silver,NORMAL,6,146,598,TECHSTYLE,Remo-con
HERO,Matt Silver,HYPER,9,146,1096,TECHSTYLE,Remo-con
HERO,Matt Silver,ANOTHER,12,146,1707,TECHSTYLE,Remo-con
HERO,Megalara Garuda,NORMAL,7,180,764,DRUMSTEP,SYUNN
HERO,Megalara Garuda,HYPER,10,180,1012,DRUMSTEP,SYUNN
HERO,Megalara Garuda,ANOTHER,12,180,1543,DRUMSTEP,SYUNN
HERO,Mel,NORMAL,4,178,396,DRUM'N'BASS,Applekid
HERO,Mel,HYPER,7,178,767,DRUM'N'BASS,Applekid
HERO,Mel,ANOTHER,9,178,1088,DRUM'N'BASS,Applekid
HERO,Moving on,NORMAL,5,153,525,PSYCHEDELIC TRANCE,AJURIKA feat.矢吹真央
HERO,Moving on,HYPER,8,153,979,PSYCHEDELIC TRANCE,AJURIKA feat.矢吹真央
HERO,Moving on,ANOTHER,11,153,1501,PSYCHEDELIC TRANCE,AJURIKA feat.矢吹真央
HERO,Nasty Techniques,NORMAL,5,150,496,Hi-TECH FULL ON,kors k
HERO,Nasty Techniques,HYPER,9,150,854,Hi-TECH FULL ON,kors k
HERO,Nasty Techniques,ANOTHER,11,150,1338,Hi-TECH FULL ON,kors k
HERO,NEWALONE,NORMAL,4,110,303,INDUSTRIAL BASS,Masayoshi Iimori
HERO,NEWALONE,HYPER,7,110,662,INDUSTRIAL BASS,Masayoshi Iimori
HERO,NEWALONE,ANOTHER,9,110,1012,INDUSTRIAL BASS,Masayoshi Iimori
HERO,NRG STAR '86 feat. 大山愛未,NORMAL,5,145,517,Hi-NRG,Y&Co.
HERO,NRG STAR '86 feat. 大山愛未,HYPER,8,145,760,Hi-NRG,Y&Co.
HERO,NRG STAR '86 feat. 大山愛未,ANOTHER,10,145,1333,Hi-NRG,Y&Co.
HERO,Ohayo!,NORMAL,5,150,487,FESTIVAL TRAP,KSUKE
HERO,Ohayo!,HYPER,8,150,801,FESTIVAL TRAP,KSUKE
HERO,Ohayo!,ANOTHER,11,150,1233,FESTIVAL TRAP,KSUKE
HERO,ORCA,NORMAL,7,155,681,CETACEA HDM,かめりあ
HERO,ORCA,HYPER,10,155,1241,CETACEA HDM,かめりあ
HERO,ORCA,ANOTHER,12,155,1795,CETACEA HDM,かめりあ
HERO,OUTER PLANETS,NORMAL,4,140,340,EPIC STORY,"BEMANI Sound Team ""劇団レコード"""
HERO,OUTER PLANETS,HYPER,7,140,716,EPIC STORY,"BEMANI Sound Team ""劇団レコード"""
HERO,OUTER PLANETS,ANOTHER,10,140,1100,EPIC STORY,"BEMANI Sound Team ""劇団レコード"""
HERO,Override,NORMAL,5,175,480,EUPHORIC HARDCORE,Nhato
HERO,Override,HYPER,8,175,821,EUPHORIC HARDCORE,Nhato
HERO,Override,ANOTHER,11,175,1471,EUPHORIC HARDCORE,Nhato
HERO,PHASE SHIFT MANEUVER,NORMAL,6,163,638,PSYSTYLE,"BEMANI Sound Team ""L.E.D."" "
HERO,PHASE SHIFT MANEUVER,HYPER,9,163,886,PSYSTYLE,"BEMANI Sound Team ""L.E.D."" "
HERO,PHASE SHIFT MANEUVER,ANOTHER,11,163,1447,PSYSTYLE,"BEMANI Sound Team ""L.E.D."" "
HERO,POP TEAM EPIC(kors k Remix),BEGINNER,1,142,165,IIDX EDITION,上坂すみれ
HERO,POP TEAM EPIC(kors k Remix),NORMAL,3,142,269,IIDX EDITION,上坂すみれ
HERO,POP TEAM EPIC(kors k Remix),HYPER,7,142,653,IIDX EDITION,上坂すみれ
HERO,POP TEAM EPIC(kors k Remix),ANOTHER,9,142,1075,IIDX EDITION,上坂すみれ
HERO,Primitive Vibes,BEGINNER,3,150,298,TRIBAL FRONTIER,lapix
HERO,Primitive Vibes,NORMAL,6,150,587,TRIBAL FRONTIER,lapix
HERO,Primitive Vibes,HYPER,10,150,1004,TRIBAL FRONTIER,lapix
HERO,Primitive Vibes,ANOTHER,12,150,1564,TRIBAL FRONTIER,lapix
HERO,Punching Down (IIDX Mix),NORMAL,4,128～150,339,SWITCH UP,Masayoshi Iimori
HERO,Punching Down (IIDX Mix),HYPER,7,128～150,602,SWITCH UP,Masayoshi Iimori
HERO,Punching Down (IIDX Mix),ANOTHER,9,128～150,945,SWITCH UP,Masayoshi Iimori
HERO,Queen Kaguya,NORMAL,6,200,493,ORBITALIC MOON MIXTURE,"BEMANI Sound Team ""U1 overground"""
HERO,Queen Kaguya,HYPER,9,200,952,ORBITALIC MOON MIXTURE,"BEMANI Sound Team ""U1 overground"""
HERO,Queen Kaguya,ANOTHER,11,200,1330,ORBITALIC MOON MIXTURE,"BEMANI Sound Team ""U1 overground"""
HERO,Rainstorm,NORMAL,5,140,501,UPLIFTING TRANCE,Maozon feat. Chica
HERO,Rainstorm,HYPER,8,140,784,UPLIFTING TRANCE,Maozon feat. Chica
HERO,Rainstorm,ANOTHER,10,140,1146,UPLIFTING TRANCE,Maozon feat. Chica
HERO,Rave lithosphere,NORMAL,5,170,554,RAVE,Sampling Masters MEGA
HERO,Rave lithosphere,HYPER,8,170,898,RAVE,Sampling Masters MEGA
HERO,Rave lithosphere,ANOTHER,11,170,1344,RAVE,Sampling Masters MEGA
HERO,Rave Patroller,NORMAL,7,175,696,FUTURE SKOOL BREAKBEATS HARDCORE,Eagle
HERO,Rave Patroller,HYPER,10,175,1189,FUTURE SKOOL BREAKBEATS HARDCORE,Eagle
HERO,Rave Patroller,ANOTHER,12,175,1705,FUTURE SKOOL BREAKBEATS HARDCORE,Eagle
HERO,rough percussionythm,NORMAL,6,175,515,HARD D&B,"BEMANI Sound Team ""setup VS 謎の勢力"""
HERO,rough percussionythm,HYPER,9,175,853,HARD D&B,"BEMANI Sound Team ""setup VS 謎の勢力"""
HERO,rough percussionythm,ANOTHER,11,175,1295,HARD D&B,"BEMANI Sound Team ""setup VS 謎の勢力"""
HERO,S!ck (Nhato Remix),NORMAL,6,174,506,HARDCORE,Remixed by Nhato
HERO,S!ck (Nhato Remix),HYPER,9,174,830,HARDCORE,Remixed by Nhato
HERO,S!ck (Nhato Remix),ANOTHER,11,174,1279,HARDCORE,Remixed by Nhato
HERO,SCREW // owo // SCREW,NORMAL,6,114,567,TWERKCORE // uwu // BEATJUGGLE,かめりあ
HERO,SCREW // owo // SCREW,HYPER,9,114,1111,TWERKCORE // uwu // BEATJUGGLE,かめりあ
HERO,SCREW // owo // SCREW,ANOTHER,12,114,1567,TWERKCORE // uwu // BEATJUGGLE,かめりあ
HERO,Sellout,NORMAL,3,174,274,DANCE MUSIC,banvox
HERO,Sellout,HYPER,6,174,533,DANCE MUSIC,banvox
HERO,Sellout,ANOTHER,10,174,1058,DANCE MUSIC,banvox
HERO,Shiva,NORMAL,4,150,370,HARD PSY,Relect
HERO,Shiva,HYPER,8,150,753,HARD PSY,Relect
HERO,Shiva,ANOTHER,11,150,1085,HARD PSY,Relect
HERO,Silly Love,BEGINNER,1,124～153,131,ELECTRO NU DISCO,DE DE MOUSE
HERO,Silly Love,NORMAL,4,124～153,406,ELECTRO NU DISCO,DE DE MOUSE
HERO,Silly Love,HYPER,8,124～153,716,ELECTRO NU DISCO,DE DE MOUSE
HERO,Silly Love,ANOTHER,10,124～153,1061,ELECTRO NU DISCO,DE DE MOUSE
HERO,Ska-sh All Neurons!!,NORMAL,4,183,497,"A-STYLE NEURO+""スカ""+FUNK DRUMSTEP",かめりあ feat. ななひら
HERO,Ska-sh All Neurons!!,HYPER,7,183,739,"A-STYLE NEURO+""スカ""+FUNK DRUMSTEP",かめりあ feat. ななひら
HERO,Ska-sh All Neurons!!,ANOTHER,10,183,1176,"A-STYLE NEURO+""スカ""+FUNK DRUMSTEP",かめりあ feat. ななひら
HERO,Smashing Wedge,NORMAL,5,215,492,HARDCORE,nora2r
HERO,Smashing Wedge,HYPER,10,215,1141,HARDCORE,nora2r
HERO,Smashing Wedge,ANOTHER,12,215,1957,HARDCORE,nora2r
HERO,Sparkle Smilin',NORMAL,4,180,462,TWINKLE POP,"BEMANI Sound Team ""Qrispy Joybox"" feat.いちか"
HERO,Sparkle Smilin',HYPER,8,180,756,TWINKLE POP,"BEMANI Sound Team ""Qrispy Joybox"" feat.いちか"
HERO,Sparkle Smilin',ANOTHER,11,180,1243,TWINKLE POP,"BEMANI Sound Team ""Qrispy Joybox"" feat.いちか"
HERO,STOIC HYPOTHESIS,NORMAL,6,170,565,RIDDIM CORE,"BEMANI Sound Team ""Expander"""
HERO,STOIC HYPOTHESIS,HYPER,9,170,917,RIDDIM CORE,"BEMANI Sound Team ""Expander"""
HERO,STOIC HYPOTHESIS,ANOTHER,11,170,1442,RIDDIM CORE,"BEMANI Sound Team ""Expander"""
HERO,Sugar Drippin',NORMAL,4,135,391,GARAGE,kors k
HERO,Sugar Drippin',HYPER,7,135,701,GARAGE,kors k
HERO,Sugar Drippin',ANOTHER,9,135,1069,GARAGE,kors k
HERO,take me higher,NORMAL,4,140,414,FUTURE JERSEY,KOTONOHOUSE
HERO,take me higher,HYPER,7,140,647,FUTURE JERSEY,KOTONOHOUSE
HERO,take me higher,ANOTHER,10,140,1015,FUTURE JERSEY,KOTONOHOUSE
HERO,TECHNO Style Essentials,NORMAL,6,154,516,TECHNO,"BEMANI Sound Team ""SETUP from Berlin"""
HERO,TECHNO Style Essentials,HYPER,9,154,833,TECHNO,"BEMANI Sound Team ""SETUP from Berlin"""
HERO,TECHNO Style Essentials,ANOTHER,12,154,1453,TECHNO,"BEMANI Sound Team ""SETUP from Berlin"""
HERO,THE BRAVE MUST DIE,NORMAL,6,215,721,HARDCORE,"BEMANI Sound Team ""L.E.D.-G"""
HERO,THE BRAVE MUST DIE,HYPER,10,215,1283,HARDCORE,"BEMANI Sound Team ""L.E.D.-G"""
HERO,THE BRAVE MUST DIE,ANOTHER,12,215,2075,HARDCORE,"BEMANI Sound Team ""L.E.D.-G"""
HERO,THE F∀UST,NORMAL,7,170,691,PIERROT CORE,Masqed Pierrot
HERO,THE F∀UST,HYPER,10,170,1183,PIERROT CORE,Masqed Pierrot
HERO,THE F∀UST,ANOTHER,12,170,1851,PIERROT CORE,Masqed Pierrot
HERO,The Sky of Sadness,NORMAL,4,138,444,WORLD/CONTEMPORARY,猫叉Master
HERO,The Sky of Sadness,HYPER,8,138,767,WORLD/CONTEMPORARY,猫叉Master
HERO,The Sky of Sadness,ANOTHER,10,138,1215,WORLD/CONTEMPORARY,猫叉Master
HERO,Theory,NORMAL,5,102～146,412,TRAP,YUTO
HERO,Theory,HYPER,8,102～146,745,TRAP,YUTO
HERO,Theory,ANOTHER,11,102～146,1342,TRAP,YUTO
HERO,T-REX vs Velociraptor (In the Far east euphoria),NORMAL,7,200,712,RAVECORE,RoughSketch & TARACHINE
HERO,T-REX vs Velociraptor (In the Far east euphoria),HYPER,9,200,943,RAVECORE,RoughSketch & TARACHINE
HERO,T-REX vs Velociraptor (In the Far east euphoria),ANOTHER,12,200,1636,RAVECORE,RoughSketch & TARACHINE
HERO,TRIUMPH,NORMAL,6,183,475,UK HARDCORE,AJURIKA
HERO,TRIUMPH,HYPER,9,183,1019,UK HARDCORE,AJURIKA
HERO,TRIUMPH,ANOTHER,12,183,1724,UK HARDCORE,AJURIKA
HERO,UNITE THE HEART,NORMAL,7,185,753,DANCE POP DUET,"BEMANI Sound Team ""T.Kakuta"" feat. 709sec. / 花たん"
HERO,UNITE THE HEART,HYPER,10,185,1319,DANCE POP DUET,"BEMANI Sound Team ""T.Kakuta"" feat. 709sec. / 花たん"
HERO,UNITE THE HEART,ANOTHER,11,185,1676,DANCE POP DUET,"BEMANI Sound Team ""T.Kakuta"" feat. 709sec. / 花たん"
HERO,VALKYRIAS -英雄誕生-,BEGINNER,2,184,235,HEROIC VALHALLA ROCK,"BEMANI Sound Team ""HuΣeR"" feat.Fernweh"
HERO,VALKYRIAS -英雄誕生-,NORMAL,6,184,524,HEROIC VALHALLA ROCK,"BEMANI Sound Team ""HuΣeR"" feat.Fernweh"
HERO,VALKYRIAS -英雄誕生-,HYPER,9,184,881,HEROIC VALHALLA ROCK,"BEMANI Sound Team ""HuΣeR"" feat.Fernweh"
HERO,VALKYRIAS -英雄誕生-,ANOTHER,11,184,1386,HEROIC VALHALLA ROCK,"BEMANI Sound Team ""HuΣeR"" feat.Fernweh"
HERO,VIBRΛ,NORMAL,5,176,472,EMO STEP,Nhato Vs. MK
HERO,VIBRΛ,HYPER,7,176,666,EMO STEP,Nhato Vs. MK
HERO,VIBRΛ,ANOTHER,10,176,941,EMO STEP,Nhato Vs. MK
HERO,Vinculum stellarum,NORMAL,5,160,473,ANTHEM TRANCE,iconoclasm
HERO,Vinculum stellarum,HYPER,10,160,1229,ANTHEM TRANCE,iconoclasm
HERO,Vinculum stellarum,ANOTHER,12,160,1873,ANTHEM TRANCE,iconoclasm
HERO,Virus Funk,NORMAL,4,132,397,PROGRESSIVE DISCO,Nhato
HERO,Virus Funk,HYPER,7,132,785,PROGRESSIVE DISCO,Nhato
HERO,Virus Funk,ANOTHER,10,132,1119,PROGRESSIVE DISCO,Nhato
HERO,Volcanic Dragon,NORMAL,6,175,548,HARDCORE RAVE,DJ Shimamura
HERO,Volcanic Dragon,HYPER,8,175,914,HARDCORE RAVE,DJ Shimamura
HERO,Volcanic Dragon,ANOTHER,11,175,1495,HARDCORE RAVE,DJ Shimamura
HERO,Voo Doo Bamboleo,NORMAL,5,137,459,TRIBAL DANCE,SOUND HOLIC Vs. ZYTOKINE feat. CALEN
HERO,Voo Doo Bamboleo,HYPER,8,137,786,TRIBAL DANCE,SOUND HOLIC Vs. ZYTOKINE feat. CALEN
HERO,Voo Doo Bamboleo,ANOTHER,10,137,1262,TRIBAL DANCE,SOUND HOLIC Vs. ZYTOKINE feat. CALEN
HERO,Ypsilon,NORMAL,6,160,567,HARD STACC,"BEMANI Sound Team ""setup"""
HERO,Ypsilon,HYPER,9,160,913,HARD STACC,"BEMANI Sound Team ""setup"""
HERO,Ypsilon,ANOTHER,11,160,1466,HARD STACC,"BEMANI Sound Team ""setup"""
HERO,ガヴリールドロップキック,BEGINNER,3,88～170,207,IIDX EDITION,Remixed by かめりあ
HERO,ガヴリールドロップキック,NORMAL,5,88～170,396,IIDX EDITION,Remixed by かめりあ
HERO,ガヴリールドロップキック,HYPER,9,88～170,856,IIDX EDITION,Remixed by かめりあ
HERO,ガヴリールドロップキック,ANOTHER,11,88～170,1362,IIDX EDITION,Remixed by かめりあ
